,Date,UKPOUND_BID_SPOT,UKPOUND_ASK_SPOT
1556,9/27/1989,0.619195046,0.619578686
1557,9/28/1989,0.621890547,0.622277536
1558,9/29/1989,0.61842919,0.618811881
1559,10/2/1989,0.61785604,0.618238022
1560,10/3/1989,0.622665006,0.62305296
1561,10/4/1989,0.62305296,0.623441397
1562,10/5/1989,0.620732464,0.621118012
1563,10/6/1989,0.622083981,0.622471211
1564,10/9/1989,0.633512829,0.633914422
1565,10/10/1989,0.643293664,0.643707757
1566,10/11/1989,0.647039793,0.647458725
1567,10/12/1989,0.644122383,0.644537544
1568,10/13/1989,0.638773555,0.639181847
1569,10/16/1989,0.633512829,0.633914422
1570,10/17/1989,0.631512472,0.631911532
